,structure,sequence,number_of_FLS,number_of_contact,number_of_HH_contact,contact_order,energy,hydrophobicity,designability,reversed_structure,number_of_FLS_in_reversed_structure
1695,030103010101223,0101111010100101,0,6.0,6.0,0.25,-6.0,9,2,033212121012101,1
1696,030103011212230,0101111010101011,2,8.0,8.0,0.359375,-6.0,10,1,032212110301030,2
1697,030103011212321,0101111010101111,1,8.0,8.0,0.328125,-7.0,11,8,032303001210121,1
1698,030103010121232,0101111010110010,0,7.0,6.0,0.3125,-6.0,9,153,030101212321232,0
1699,030103010121232,0101111010110011,0,7.0,7.0,0.3125,-7.0,10,153,030101212321232,0
1700,030103010121232,0101111010110111,0,7.0,7.0,0.3125,-7.0,11,153,030101212321232,0
1701,030103010122123,0101111010111001,1,7.0,7.0,0.29464285714285715,-6.0,10,6,032332121012101,1
1702,030103010121232,0101111010111011,0,7.0,7.0,0.3125,-7.0,11,153,030101212321232,0
1703,030101012123230,0101111011001001,0,7.0,6.0,0.4017857142857143,-6.0,9,753,032321210101030,0
1704,030101012123230,0101111011001011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
1705,030101012123230,0101111011001101,0,7.0,6.0,0.4017857142857143,-6.0,10,753,032321210101030,0
1706,030101012123230,0101111011001111,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
1707,030103010121232,0101111011010010,0,7.0,6.0,0.3125,-6.0,9,153,030101212321232,0
1708,030103010121232,0101111011010011,0,7.0,7.0,0.3125,-7.0,10,153,030101212321232,0
1709,030103010121232,0101111011010111,0,7.0,7.0,0.3125,-7.0,11,153,030101212321232,0
1710,030101012123230,0101111011101011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
1711,030103010121232,0101111011110010,0,7.0,6.0,0.3125,-6.0,10,153,030101212321232,0
1712,030103010121232,0101111011110011,0,7.0,7.0,0.3125,-7.0,11,153,030101212321232,0
1713,030103010121232,0101111011110111,0,7.0,7.0,0.3125,-7.0,12,153,030101212321232,0
1714,030103030101221,0101111100000010,0,6.0,4.0,0.2916666666666667,-4.0,7,10,033010121210121,1
1715,030103010121232,0101111100010011,0,7.0,5.0,0.3125,-5.0,9,153,030101212321232,0
1716,030103010121232,0101111100010111,0,7.0,5.0,0.3125,-5.0,10,153,030101212321232,0
1717,030103030101221,0101111100100010,0,6.0,5.0,0.2916666666666667,-5.0,8,10,033010121210121,1
1718,030103030101221,0101111100100110,0,6.0,6.0,0.2916666666666667,-6.0,9,10,033010121210121,1
1719,030103001212123,0101111100101001,1,7.0,7.0,0.3125,-6.0,9,9,032323211012101,1
1720,030103001212123,0101111100101101,1,7.0,7.0,0.3125,-6.0,10,9,032323211012101,1
1721,030103030101221,0101111100110110,0,6.0,6.0,0.2916666666666667,-6.0,10,10,033010121210121,1
1722,030103001212123,0101111100111001,1,7.0,7.0,0.3125,-6.0,10,9,032323211012101,1
1723,030103001212123,0101111100111101,1,7.0,7.0,0.3125,-6.0,11,9,032323211012101,1
1724,030101012123230,0101111101000011,0,7.0,5.0,0.4017857142857143,-5.0,9,753,032321210101030,0
1725,030101012123230,0101111101001011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
1726,030101012123230,0101111101001111,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
1727,030101210030323,0101111101010010,1,6.0,6.0,0.2708333333333333,-5.0,9,5,030101123212101,1
1728,030101012123230,0101111101011011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
1729,030101012123230,0101111101011111,0,7.0,7.0,0.4017857142857143,-7.0,12,753,032321210101030,0
1730,030103030101221,0101111101100010,0,6.0,5.0,0.2916666666666667,-5.0,9,10,033010121210121,1
1731,030103030101221,0101111101100110,0,6.0,6.0,0.2916666666666667,-6.0,10,10,033010121210121,1
1732,030101012123230,0101111101101011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
1733,030101012123230,0101111101101111,0,7.0,7.0,0.4017857142857143,-7.0,12,753,032321210101030,0
1734,030101012222300,0101111101110011,1,8.0,7.0,0.46875,-6.0,11,35,003222210101030,2
1735,030103030101221,0101111101110110,0,6.0,6.0,0.2916666666666667,-6.0,11,10,033010121210121,1
1736,030101012123230,0101111101111011,0,7.0,7.0,0.4017857142857143,-7.0,12,753,032321210101030,0
1737,030101012123230,0101111101111111,0,7.0,7.0,0.4017857142857143,-7.0,13,753,032321210101030,0
1738,030103010121232,0101111110010010,0,7.0,6.0,0.3125,-6.0,9,153,030101212321232,0
1739,030103010121232,0101111110010011,0,7.0,7.0,0.3125,-7.0,10,153,030101212321232,0
1740,030103010121232,0101111110010111,0,7.0,7.0,0.3125,-7.0,11,153,030101212321232,0
1741,030103010122123,0101111110011001,1,7.0,7.0,0.29464285714285715,-6.0,10,6,032332121012101,1
1742,030103010121232,0101111110011011,0,7.0,7.0,0.3125,-7.0,11,153,030101212321232,0
1743,030103010303222,0101111110100011,0,7.0,6.0,0.2767857142857143,-6.0,10,7,000323212321232,1
1744,030103010303222,0101111110100111,0,7.0,7.0,0.2767857142857143,-7.0,11,7,000323212321232,1
1745,030103010121232,0101111110110010,0,7.0,6.0,0.3125,-6.0,10,153,030101212321232,0
1746,030103010121232,0101111110110011,0,7.0,7.0,0.3125,-7.0,11,153,030101212321232,0
1747,030103010121232,0101111110111011,0,7.0,7.0,0.3125,-7.0,12,153,030101212321232,0
1748,030101012123230,0101111111001011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
1749,030101012123230,0101111111001111,0,7.0,7.0,0.4017857142857143,-7.0,12,753,032321210101030,0
1750,030103010121232,0101111111010010,0,7.0,6.0,0.3125,-6.0,10,153,030101212321232,0
1751,030103010121232,0101111111010011,0,7.0,7.0,0.3125,-7.0,11,153,030101212321232,0
1752,030103010121232,0101111111010111,0,7.0,7.0,0.3125,-7.0,12,153,030101212321232,0
1753,030103010303222,0101111111100011,0,7.0,6.0,0.2767857142857143,-6.0,11,7,000323212321232,1
1754,030103010303222,0101111111100111,0,7.0,7.0,0.2767857142857143,-7.0,12,7,000323212321232,1
1755,030101012123230,0101111111101011,0,7.0,7.0,0.4017857142857143,-7.0,12,753,032321210101030,0
1756,030103010121232,0101111111110010,0,7.0,6.0,0.3125,-6.0,11,153,030101212321232,0
1757,030103010121232,0101111111110011,0,7.0,7.0,0.3125,-7.0,12,153,030101212321232,0
1758,032303010101223,0110000000000011,0,8.0,2.0,0.390625,-2.0,4,992,033212121010301,1
1759,030103032321221,0110000000000101,0,8.0,2.0,0.46875,-2.0,4,415,033032321210121,1
1760,030103032321221,0110000000010101,0,8.0,2.0,0.46875,-2.0,5,415,033032321210121,1
1761,032303010121012,0110000000011001,0,8.0,3.0,0.296875,-3.0,5,215,032303232121012,0
1762,032303010121012,0110000000011011,0,8.0,3.0,0.296875,-3.0,6,215,032303232121012,0
1763,032303010121012,0110000000011101,0,8.0,3.0,0.296875,-3.0,6,215,032303232121012,0
1764,032303010121012,0110000000011111,0,8.0,3.0,0.296875,-3.0,7,215,032303232121012,0
1765,032303010101223,0110000000100001,0,8.0,2.0,0.390625,-2.0,4,992,033212121010301,1
1766,032303010101223,0110000000100011,0,8.0,3.0,0.390625,-3.0,5,992,033212121010301,1
1767,032303010101223,0110000000100101,0,8.0,3.0,0.390625,-3.0,5,992,033212121010301,1
1768,032303010101223,0110000000100111,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
1769,032303010101223,0110000000101011,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
1770,032303010101223,0110000000101111,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1771,032303010101223,0110000000110111,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1772,032303010101223,0110000001000011,0,8.0,2.0,0.390625,-2.0,5,992,033212121010301,1
1773,030103032321221,0110000001000101,0,8.0,2.0,0.46875,-2.0,5,415,033032321210121,1
1774,030103032321221,0110000001001101,0,8.0,3.0,0.46875,-3.0,6,415,033032321210121,1
1775,030103032321221,0110000001010101,0,8.0,2.0,0.46875,-2.0,6,415,033032321210121,1
1776,032303010121012,0110000001011001,0,8.0,3.0,0.296875,-3.0,6,215,032303232121012,0
1777,032303010101223,0110000001100011,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
1778,032303010101223,0110000001100111,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1779,032303010101223,0110000001101111,0,8.0,4.0,0.390625,-4.0,8,992,033212121010301,1
1780,032303010101223,0110000001110111,0,8.0,4.0,0.390625,-4.0,8,992,033212121010301,1
1781,032303010101223,0110000010000001,0,8.0,2.0,0.390625,-2.0,4,992,033212121010301,1
1782,032303010101223,0110000010000011,0,8.0,3.0,0.390625,-3.0,5,992,033212121010301,1
1783,032303010101223,0110000010000111,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
1784,032303010121012,0110000010011001,0,8.0,4.0,0.296875,-4.0,6,215,032303232121012,0
1785,032303010121012,0110000010011101,0,8.0,4.0,0.296875,-4.0,7,215,032303232121012,0
1786,032303010101223,0110000010100001,0,8.0,3.0,0.390625,-3.0,5,992,033212121010301,1
1787,032303010101223,0110000010100011,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
1788,032303010101223,0110000010100101,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
1789,032303010101223,0110000010100111,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
1790,032303010101223,0110000010101001,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
1791,032303010101223,0110000010101011,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1792,032303010101223,0110000010101101,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1793,032303010101223,0110000010101111,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
1794,032303010101223,0110000010110111,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
1795,032303010101223,0110000011000001,0,8.0,2.0,0.390625,-2.0,5,992,033212121010301,1
1796,032303010101223,0110000011000011,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
1797,032303010101223,0110000011000111,0,8.0,3.0,0.390625,-3.0,7,992,033212121010301,1
1798,032303010012123,0110000011001011,1,8.0,5.0,0.375,-4.0,7,20,032321121010301,1
1799,032303010012123,0110000011001111,1,8.0,5.0,0.375,-4.0,8,20,032321121010301,1
1800,032303010121012,0110000011011001,0,8.0,4.0,0.296875,-4.0,7,215,032303232121012,0
1801,032303010121012,0110000011011101,0,8.0,4.0,0.296875,-4.0,8,215,032303232121012,0
1802,032303010101223,0110000011100001,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
1803,032303010101223,0110000011100011,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1804,032303010101223,0110000011100101,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1805,032303010101223,0110000011100111,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
1806,032303011103032,0110000011101001,1,8.0,5.0,0.296875,-4.0,7,8,032321112323032,1
1807,032303010101223,0110000011101111,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
1808,032303010101223,0110000011110111,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
1809,030103032321221,0110000100000101,0,8.0,2.0,0.46875,-2.0,5,415,033032321210121,1
1810,030103032321221,0110000100010101,0,8.0,2.0,0.46875,-2.0,6,415,033032321210121,1
1811,032303010121012,0110000100011001,0,8.0,3.0,0.296875,-3.0,6,215,032303232121012,0
1812,032303010121012,0110000100011011,0,8.0,3.0,0.296875,-3.0,7,215,032303232121012,0
1813,032303010121012,0110000100011101,0,8.0,3.0,0.296875,-3.0,7,215,032303232121012,0
1814,032300101212123,0110000100101001,1,8.0,5.0,0.40625,-4.0,6,75,032323212110301,1
1815,032300101212123,0110000100101011,1,8.0,5.0,0.40625,-4.0,7,75,032323212110301,1
1816,032300101212123,0110000100101101,1,8.0,5.0,0.40625,-4.0,7,75,032323212110301,1
1817,032300101212123,0110000100111001,1,8.0,5.0,0.40625,-4.0,7,75,032323212110301,1
1818,030103032321221,0110000101000101,0,8.0,2.0,0.46875,-2.0,6,415,033032321210121,1
1819,030103032321221,0110000101010101,0,8.0,2.0,0.46875,-2.0,7,415,033032321210121,1
1820,032303010101223,0110000110000011,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
1821,032303010101223,0110000110000111,0,8.0,3.0,0.390625,-3.0,7,992,033212121010301,1
1822,032303010121012,0110000110011001,0,8.0,4.0,0.296875,-4.0,7,215,032303232121012,0
1823,032303010121012,0110000110011101,0,8.0,4.0,0.296875,-4.0,8,215,032303232121012,0
1824,032303010101223,0110000110100001,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
1825,032303010101223,0110000110100011,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1826,032303010101223,0110000110100101,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1827,032303010101223,0110000110100111,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
1828,032300101212123,0110000110101001,1,8.0,5.0,0.40625,-4.0,7,75,032323212110301,1
1829,032303010101223,0110000110101111,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
1830,032303010101223,0110000110110111,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
1831,032303010101223,0110000111000011,0,8.0,3.0,0.390625,-3.0,7,992,033212121010301,1
1832,032303010101223,0110000111000111,0,8.0,3.0,0.390625,-3.0,8,992,033212121010301,1
1833,032303010121012,0110000111011001,0,8.0,4.0,0.296875,-4.0,8,215,032303232121012,0
1834,032303010121012,0110000111011101,0,8.0,4.0,0.296875,-4.0,9,215,032303232121012,0
1835,032303010101223,0110000111100011,0,8.0,4.0,0.390625,-4.0,8,992,033212121010301,1
1836,032303010101223,0110000111100111,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
1837,032303010101223,0110000111101111,0,8.0,5.0,0.390625,-5.0,10,992,033212121010301,1
1838,032303010101223,0110000111110111,0,8.0,5.0,0.390625,-5.0,10,992,033212121010301,1
1839,032303010121012,0110001000011001,0,8.0,3.0,0.296875,-3.0,6,215,032303232121012,0
1840,032303010121012,0110001000011101,0,8.0,3.0,0.296875,-3.0,7,215,032303232121012,0
1841,032303010101223,0110001000100001,0,8.0,2.0,0.390625,-2.0,5,992,033212121010301,1
1842,032303010101223,0110001000100011,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
1843,032303010101223,0110001000100101,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
1844,032303010101223,0110001000100111,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1845,032303010101223,0110001000101111,0,8.0,4.0,0.390625,-4.0,8,992,033212121010301,1
1846,032303010101223,0110001000110111,0,8.0,4.0,0.390625,-4.0,8,992,033212121010301,1
1847,032230301010121,0110001001010010,1,7.0,5.0,0.36607142857142855,-4.0,6,37,030101012123321,1
1848,032230301010121,0110001001010011,1,7.0,5.0,0.36607142857142855,-4.0,7,37,030101012123321,1
1849,032230301010121,0110001001010110,1,7.0,5.0,0.36607142857142855,-4.0,7,37,030101012123321,1
1850,032230301010121,0110001001011010,1,7.0,5.0,0.36607142857142855,-4.0,7,37,030101012123321,1
1851,032230301010121,0110001001110010,1,7.0,5.0,0.36607142857142855,-4.0,7,37,030101012123321,1
1852,032230301010121,0110001001111010,1,7.0,5.0,0.36607142857142855,-4.0,8,37,030101012123321,1
1853,032303010121012,0110001010011001,0,8.0,4.0,0.296875,-4.0,7,215,032303232121012,0
1854,032303010121012,0110001010011101,0,8.0,4.0,0.296875,-4.0,8,215,032303232121012,0
1855,032303010101223,0110001010100011,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1856,032303010101223,0110001010100111,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
1857,032303010101223,0110001010101011,0,8.0,4.0,0.390625,-4.0,8,992,033212121010301,1
1858,032303010101223,0110001010101111,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
1859,032230301010121,0110001011010010,1,7.0,5.0,0.36607142857142855,-4.0,7,37,030101012123321,1
1860,032230301010121,0110001011010110,1,7.0,5.0,0.36607142857142855,-4.0,8,37,030101012123321,1
1861,032230301010121,0110001011011010,1,7.0,5.0,0.36607142857142855,-4.0,8,37,030101012123321,1
1862,032303010101223,0110001011100011,0,8.0,4.0,0.390625,-4.0,8,992,033212121010301,1
1863,032303010101223,0110001011100111,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
1864,030012101212332,0110001100000010,1,8.0,3.0,0.40625,-2.0,5,27,033010121012232,2
1865,032303010121012,0110001100011001,0,8.0,3.0,0.296875,-3.0,7,215,032303232121012,0
1866,032303010121012,0110001100011101,0,8.0,3.0,0.296875,-3.0,8,215,032303232121012,0
1867,032300001123211,0110001100011110,2,8.0,5.0,0.375,-3.0,8,1,003230011112321,3
1868,030012101212332,0110001100100010,1,8.0,4.0,0.40625,-3.0,6,27,033010121012232,2
1869,030012101212332,0110001100100110,1,8.0,5.0,0.40625,-4.0,7,27,033010121012232,2
1870,032300101212123,0110001100101001,1,8.0,5.0,0.40625,-4.0,7,75,032323212110301,1
1871,032300101212123,0110001100101101,1,8.0,5.0,0.40625,-4.0,8,75,032323212110301,1
1872,030012101212332,0110001100101110,1,8.0,5.0,0.40625,-4.0,8,27,033010121012232,2
1873,032300001211233,0110001100110011,2,8.0,6.0,0.40625,-4.0,8,1,003223211110301,3
1874,030012101212332,0110001100110110,1,8.0,5.0,0.40625,-4.0,8,27,033010121012232,2
1875,032300101212123,0110001100111001,1,8.0,5.0,0.40625,-4.0,8,75,032323212110301,1
1876,032230301010121,0110001101010010,1,7.0,5.0,0.36607142857142855,-4.0,7,37,030101012123321,1
1877,032230301010121,0110001101010011,1,7.0,5.0,0.36607142857142855,-4.0,8,37,030101012123321,1
1878,032230301010121,0110001101010110,1,7.0,5.0,0.36607142857142855,-4.0,8,37,030101012123321,1
1879,032230301010121,0110001101110010,1,7.0,5.0,0.36607142857142855,-4.0,8,37,030101012123321,1
1880,032303010121012,0110001110011001,0,8.0,4.0,0.296875,-4.0,8,215,032303232121012,0
1881,032303010101223,0110001110100011,0,8.0,4.0,0.390625,-4.0,8,992,033212121010301,1
1882,032303010101223,0110001110100111,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
1883,032300101212123,0110001110101001,1,8.0,5.0,0.40625,-4.0,8,75,032323212110301,1
1884,032303010101223,0110001110101111,0,8.0,5.0,0.390625,-5.0,10,992,033212121010301,1
1885,032303010101223,0110001111100011,0,8.0,4.0,0.390625,-4.0,9,992,033212121010301,1
1886,032303010101223,0110001111100111,0,8.0,5.0,0.390625,-5.0,10,992,033212121010301,1
1887,032330101103332,0110001111101101,2,9.0,7.0,0.3541666666666667,-5.0,10,1,033321121233032,3
1888,032303010121012,0110010000001001,0,8.0,3.0,0.296875,-3.0,5,215,032303232121012,0
1889,032303010121012,0110010000001101,0,8.0,3.0,0.296875,-3.0,6,215,032303232121012,0
1890,032303001210121,0110010000010010,1,8.0,4.0,0.328125,-3.0,5,85,030103011212321,1
1891,032303001210121,0110010000010110,1,8.0,4.0,0.328125,-3.0,6,85,030103011212321,1
1892,032303010121012,0110010000011001,0,8.0,4.0,0.296875,-4.0,6,215,032303232121012,0
1893,032303010121012,0110010000011011,0,8.0,4.0,0.296875,-4.0,7,215,032303232121012,0
1894,032303010121012,0110010000011101,0,8.0,4.0,0.296875,-4.0,7,215,032303232121012,0
1895,032303010121012,0110010000011111,0,8.0,4.0,0.296875,-4.0,8,215,032303232121012,0
1896,032303010101223,0110010000100001,0,8.0,3.0,0.390625,-3.0,5,992,033212121010301,1
1897,032303010101223,0110010000100011,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
1898,032303010101223,0110010000100101,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
1899,032303010101223,0110010000100111,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
1900,032303010101223,0110010000101011,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1901,032303010101223,0110010000101111,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
1902,032303001210121,0110010000110010,1,8.0,5.0,0.328125,-4.0,6,85,030103011212321,1
1903,032303001210121,0110010000110110,1,8.0,5.0,0.328125,-4.0,7,85,030103011212321,1
1904,032303010101223,0110010000110111,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
1905,032303001210121,0110010000111010,1,8.0,5.0,0.328125,-4.0,7,85,030103011212321,1
1906,032303010121012,0110010001011001,0,8.0,4.0,0.296875,-4.0,7,215,032303232121012,0
1907,032303010121012,0110010001011101,0,8.0,4.0,0.296875,-4.0,8,215,032303232121012,0
1908,032303010101223,0110010001100011,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1909,032303010101223,0110010001100101,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
1910,032303010101223,0110010001100111,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
1911,032303010101223,0110010001101111,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
1912,032303010101223,0110010001110111,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
1913,032303001210121,0110010001111010,1,8.0,6.0,0.328125,-5.0,8,85,030103011212321,1
1914,032303001210121,0110010001111011,1,8.0,6.0,0.328125,-5.0,9,85,030103011212321,1
1915,032303001210121,0110010001111110,1,8.0,6.0,0.328125,-5.0,9,85,030103011212321,1
1916,032303010101223,0110010010000001,0,8.0,4.0,0.390625,-4.0,5,992,033212121010301,1
1917,032303010101223,0110010010000011,0,8.0,5.0,0.390625,-5.0,6,992,033212121010301,1
1918,032303010101223,0110010010000101,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
1919,032303010101223,0110010010000111,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
1920,032303010121012,0110010010011001,0,8.0,6.0,0.296875,-6.0,7,215,032303232121012,0
1921,032303010121012,0110010010011011,0,8.0,6.0,0.296875,-6.0,8,215,032303232121012,0
